DATE,STATION,NAME,PRCP,SNOW,SNWD,TMAX,TMIN,TARGET
2013-07-31,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,92.0,54.0,95.0
2013-08-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,95.0,60.0,99.0
2013-08-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,99.0,59.0,97.0
2013-08-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,97.0,61.0,93.0
2013-08-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.93,0.0,0.0,93.0,60.0,90.0
2013-08-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,90.0,55.0,91.0
2013-08-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,91.0,58.0,93.0
2013-08-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,93.0,60.0,79.0
2013-08-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,79.0,57.0,81.0
2013-08-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.09,0.0,0.0,81.0,53.0,82.0
2013-08-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,82.0,52.0,90.0
2013-08-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,90.0,55.0,85.0
2013-08-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,85.0,55.0,85.0
2013-08-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.16,0.0,0.0,85.0,53.0,84.0
2013-08-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,84.0,52.0,88.0
2013-08-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.02,0.0,0.0,88.0,53.0,90.0
2013-08-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,90.0,54.0,94.0
2013-08-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,94.0,54.0,100.0
2013-08-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,100.0,59.0,94.0
2013-08-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,94.0,58.0,99.0
2013-08-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,99.0,58.0,102.0
2013-08-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,102.0,67.0,96.0
2013-08-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,96.0,62.0,90.0
2013-08-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.12,0.0,0.0,90.0,59.0,93.0
2013-08-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,93.0,62.0,87.0
2013-08-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.0,0.0,87.0,57.0,91.0
2013-08-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.02,0.0,0.0,91.0,59.0,97.0
2013-08-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.0,0.0,97.0,62.0,97.0
2013-08-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,97.0,61.0,97.0
2013-08-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,97.0,62.0,99.0
2013-08-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,99.0,63.0,97.0
2013-08-31,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.05,0.0,0.0,97.0,68.0,95.0
2013-09-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,95.0,68.0,95.0
2013-09-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,95.0,57.0,95.0
2013-09-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,95.0,57.0,98.0
2013-09-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,98.0,66.0,96.0
2013-09-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,96.0,62.0,99.0
2013-09-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.06,0.0,0.0,99.0,61.0,100.0
2013-09-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,100.0,61.0,95.0
2013-09-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,95.0,64.0,93.0
2013-09-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.14,0.0,0.0,93.0,55.0,89.0
2013-09-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.11,0.0,0.0,89.0,55.0,69.0
2013-09-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.29,0.0,0.0,69.0,57.0,72.0
2013-09-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.67,0.0,0.0,72.0,56.0,66.0
2013-09-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.92,0.0,0.0,66.0,55.0,80.0
2013-09-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.21,0.0,0.0,80.0,58.0,79.0
2013-09-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.0,0.0,79.0,59.0,62.0
2013-09-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.37,0.0,0.0,62.0,55.0,78.0
2013-09-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,78.0,53.0,89.0
2013-09-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,89.0,54.0,89.0
2013-09-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,89.0,53.0,70.0
2013-09-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,47.0,86.0
2013-09-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,86.0,47.0,88.0
2013-09-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,88.0,49.0,82.0
2013-09-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",1.03,0.0,0.0,82.0,46.0,69.0
2013-09-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,42.0,81.0
2013-09-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,81.0,41.0,88.0
2013-09-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,88.0,41.0,74.0
2013-09-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,74.0,45.0,54.0
2013-09-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.2,0.0,0.0,54.0,33.0,71.0
2013-09-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,71.0,36.0,81.0
2013-09-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,81.0,41.0,87.0
2013-10-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,87.0,45.0,82.0
2013-10-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,82.0,43.0,81.0
2013-10-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,81.0,41.0,67.0
2013-10-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.29,0.0,0.0,67.0,30.0,49.0
2013-10-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.07,0.0,0.0,49.0,30.0,63.0
2013-10-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,63.0,26.0,71.0
2013-10-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,71.0,33.0,83.0
2013-10-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,83.0,35.0,83.0
2013-10-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,83.0,42.0,67.0
2013-10-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,41.0,66.0
2013-10-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.02,0.0,0.0,66.0,41.0,63.0
2013-10-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,63.0,41.0,59.0
2013-10-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,59.0,40.0,66.0
2013-10-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,66.0,38.0,59.0
2013-10-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.19,0.0,0.0,59.0,33.0,44.0
2013-10-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,44.0,27.0,58.0
2013-10-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,58.0,27.0,54.0
2013-10-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.21,0.5,1.0,54.0,27.0,47.0
2013-10-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.02,0.0,0.0,47.0,28.0,67.0
2013-10-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,31.0,56.0
2013-10-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.08,0.0,0.0,56.0,27.0,62.0
2013-10-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,28.0,68.0
2013-10-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,68.0,32.0,69.0
2013-10-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,31.0,59.0
2013-10-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,59.0,30.0,71.0
2013-10-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,71.0,31.0,66.0
2013-10-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,66.0,34.0,75.0
2013-10-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,75.0,36.0,41.0
2013-10-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,41.0,29.0,39.0
2013-10-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.01,0.0,0.0,39.0,29.0,52.0
2013-10-31,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.03,0.0,0.0,52.0,30.0,56.0
2013-11-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,56.0,35.0,55.0
2013-11-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,55.0,32.0,67.0
2013-11-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,24.0,72.0
2013-11-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,72.0,30.0,41.0
2013-11-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,41.0,27.0,48.0
2013-11-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,48.0,21.0,55.0
2013-11-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,55.0,23.0,62.0
2013-11-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,26.0,70.0
2013-11-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,37.0,70.0
2013-11-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,31.0,72.0
2013-11-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,72.0,31.0,67.0
2013-11-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,28.0,65.0
2013-11-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,30.0,75.0
2013-11-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,75.0,33.0,64.0
2013-11-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,64.0,36.0,68.0
2013-11-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,68.0,30.0,62.0
2013-11-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,40.0,57.0
2013-11-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,57.0,25.0,69.0
2013-11-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,25.0,65.0
2013-11-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,28.0,62.0
2013-11-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.12,1.2,1.0,62.0,14.0,19.0
2013-11-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.03,0.5,1.0,19.0,11.0,37.0
2013-11-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,37.0,19.0,37.0
2013-11-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,37.0,26.0,42.0
2013-11-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,42.0,24.0,43.0
2013-11-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,43.0,23.0,52.0
2013-11-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,52.0,21.0,68.0
2013-11-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,68.0,24.0,48.0
2013-11-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,48.0,22.0,67.0
2013-11-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,27.0,62.0
2013-12-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,29.0,60.0
2013-12-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,60.0,28.0,63.0
2013-12-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,63.0,41.0,60.0
2013-12-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.7,1.0,60.0,4.0,8.0
2013-12-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.15,1.6,2.0,8.0,-8.0,11.0
2013-12-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.1,2.0,11.0,-9.0,10.0
2013-12-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,2.0,10.0,-7.0,12.0
2013-12-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,2.0,12.0,-5.0,26.0
2013-12-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,2.0,26.0,-2.0,32.0
2013-12-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,2.0,32.0,0.0,49.0
2013-12-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,49.0,10.0,40.0
2013-12-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,40.0,11.0,61.0
2013-12-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,61.0,14.0,53.0
2013-12-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,53.0,19.0,48.0
2013-12-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,48.0,21.0,59.0
2013-12-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,59.0,26.0,65.0
2013-12-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,25.0,68.0
2013-12-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,68.0,25.0,69.0
2013-12-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,27.0,48.0
2013-12-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,48.0,14.0,25.0
2013-12-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,25.0,16.0,32.0
2013-12-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.01,0.4,0.0,32.0,11.0,44.0
2013-12-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.05,0.5,1.0,44.0,16.0,51.0
2013-12-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,51.0,17.0,56.0
2013-12-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,56.0,24.0,50.0
2013-12-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,50.0,18.0,58.0
2013-12-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,58.0,23.0,63.0
2013-12-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,63.0,27.0,59.0
2013-12-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.06,2.0,2.0,59.0,22.0,40.0
2013-12-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,40.0,15.0,51.0
2013-12-31,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,51.0,25.0,62.0
2014-01-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,22.0,44.0
2014-01-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.06,0.3,0.0,44.0,15.0,51.0
2014-01-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,51.0,16.0,64.0
2014-01-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.08,1.2,1.0,64.0,27.0,40.0
2014-01-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.1,2.2,3.0,40.0,10.0,12.0
2014-01-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.5,3.0,12.0,-2.0,40.0
2014-01-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,2.0,40.0,-1.0,47.0
2014-01-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,47.0,16.0,49.0
2014-01-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,49.0,15.0,51.0
2014-01-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,51.0,16.0,43.0
2014-01-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,43.0,28.0,61.0
2014-01-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,61.0,28.0,49.0
2014-01-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,49.0,25.0,51.0
2014-01-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,51.0,26.0,35.0
2014-01-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.01,0.0,0.0,35.0,19.0,59.0
2014-01-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,59.0,22.0,50.0
2014-01-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,50.0,20.0,57.0
2014-01-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,57.0,21.0,57.0
2014-01-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,57.0,24.0,69.0
2014-01-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,27.0,52.0
2014-01-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,52.0,24.0,65.0
2014-01-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,20.0,46.0
2014-01-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.13,2.6,3.0,46.0,6.0,30.0
2014-01-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,30.0,6.0,60.0
2014-01-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,60.0,20.0,66.0
2014-01-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,66.0,29.0,58.0
2014-01-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,58.0,15.0,26.0
2014-01-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.11,1.3,1.0,26.0,5.0,39.0
2014-01-29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,39.0,5.0,57.0
2014-01-30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,57.0,16.0,50.0
2014-01-31,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.49,2.5,3.0,50.0,15.0,35.0
2014-02-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.07,1.2,3.0,35.0,14.0,25.0
2014-02-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,3.0,25.0,3.0,28.0
2014-02-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,3.0,28.0,1.0,37.0
2014-02-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.03,0.4,3.0,37.0,5.0,21.0
2014-02-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.05,1.8,4.0,21.0,-10.0,9.0
2014-02-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.3,4.0,9.0,-12.0,10.0
2014-02-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,4.0,10.0,-10.0,50.0
2014-02-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,3.0,50.0,-2.0,55.0
2014-02-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,55.0,21.0,24.0
2014-02-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,24.0,14.0,40.0
2014-02-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.1,1.0,40.0,14.0,50.0
2014-02-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,1.0,50.0,18.0,53.0
2014-02-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,53.0,22.0,61.0
2014-02-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,61.0,29.0,52.0
2014-02-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,52.0,29.0,61.0
2014-02-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,61.0,30.0,70.0
2014-02-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,23.0,67.0
2014-02-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,33.0,64.0
2014-02-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,64.0,27.0,66.0
2014-02-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.01,0.2,0.0,66.0,23.0,40.0
2014-02-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,40.0,14.0,55.0
2014-02-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,55.0,32.0,57.0
2014-02-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,57.0,28.0,50.0
2014-02-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,50.0,23.0,69.0
2014-02-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,69.0,17.0,34.0
2014-02-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.03,0.6,1.0,34.0,8.0,52.0
2014-02-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,52.0,15.0,62.0
2014-02-28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,24.0,62.0
2014-03-01,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,11.0,28.0
2014-03-02,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.05,0.5,0.0,28.0,4.0,32.0
2014-03-03,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,32.0,6.0,62.0
2014-03-04,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,62.0,29.0,65.0
2014-03-05,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.45,1.8,2.0,65.0,26.0,56.0
2014-03-06,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,56.0,27.0,64.0
2014-03-07,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,64.0,32.0,47.0
2014-03-08,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.47,1.2,1.0,47.0,32.0,54.0
2014-03-09,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,54.0,31.0,74.0
2014-03-10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,74.0,34.0,75.0
2014-03-11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,75.0,34.0,48.0
2014-03-12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.07,0.6,0.0,48.0,14.0,56.0
2014-03-13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,56.0,14.0,65.0
2014-03-14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,22.0,66.0
2014-03-15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,66.0,21.0,47.0
2014-03-16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,47.0,31.0,67.0
2014-03-17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,67.0,31.0,74.0
2014-03-18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,74.0,29.0,44.0
2014-03-19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,44.0,21.0,61.0
2014-03-20,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,61.0,21.0,70.0
2014-03-21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,27.0,54.0
2014-03-22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,54.0,27.0,39.0
2014-03-23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.04,0.2,0.0,39.0,25.0,64.0
2014-03-24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,64.0,21.0,48.0
2014-03-25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,48.0,23.0,65.0
2014-03-26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,65.0,23.0,70.0
2014-03-27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,0.0,0.0,70.0,31.0,60.0
